"contributors","truncated","text","in_reply_to_status_id","id","favorite_count","source","retweeted","coordinates","entities__urls__url","entities__urls__indices001","entities__urls__indices002","entities__urls__expanded_url","entities__urls__display_url","in_reply_to_screen_name","in_reply_to_user_id","retweet_count","id_str","favorited","user__follow_request_sent","user__profile_use_background_image","user__profile_text_color","user__default_profile_image","user__id","user__profile_background_image_url_https","user__verified","user__profile_location","user__profile_image_url_https","user__profile_sidebar_fill_color","user__entities__url__urls__url","user__entities__url__urls__indices001","user__entities__url__urls__indices002","user__entities__url__urls__expanded_url","user__entities__url__urls__display_url","user__entities__description__urls__url","user__entities__description__urls__indices001","user__entities__description__urls__indices002","user__entities__description__urls__expanded_url","user__entities__description__urls__display_url","user__followers_count","user__profile_sidebar_border_color","user__id_str","user__profile_background_color","user__listed_count","user__is_translation_enabled","user__utc_offset","user__statuses_count","user__description","user__friends_count","user__location","user__profile_link_color","user__profile_image_url","user__following","user__geo_enabled","user__profile_banner_url","user__profile_background_image_url","user__name","user__lang","user__profile_background_tile","user__favourites_count","user__screen_name","user__notifications","user__url","user__created_at","user__contributors_enabled","user__time_zone","user__protected","user__default_profile","user__is_translator","geo","in_reply_to_user_id_str","possibly_sensitive","lang","created_at","in_reply_to_status_id_str","place","metadata__iso_language_code","metadata__result_type","entities__user_mentions__id","entities__user_mentions__indices001","entities__user_mentions__indices002","entities__user_mentions__id_str","entities__user_mentions__screen_name","entities__user_mentions__name","entities__hashtags__indices001","entities__hashtags__indices002","entities__hashtags__text","entities__|","entities__|__source_user_id","entities__|__source_status_id_str","entities__|__expanded_url","entities__|__display_url","entities__|__url","entities__|__media_url_https","entities__|__source_user_id_str","entities__|__source_status_id","entities__|__id_str","entities__|__sizes__small__h","entities__|__sizes__small__resize","entities__|__sizes__small__w","entities__|__sizes__large__h","entities__|__sizes__large__resize","entities__|__sizes__large__w","entities__|__sizes__medium__h","entities__|__sizes__medium__resize","entities__|__sizes__medium__w","entities__|__sizes__thumb__h","entities__|__sizes__thumb__resize","entities__|__sizes__thumb__w","entities__|__indices001","entities__|__indices002","entities__|__type","entities__|__id","entities__|__media_url","|","|__contributors","|__truncated","|__text","|__in_reply_to_status_id","|__id","|__favorite_count","|__source","|__retweeted","|__coordinates","|__entities__user_mentions__id","|__entities__user_mentions__indices001","|__entities__user_mentions__indices002","|__entities__user_mentions__id_str","|__entities__user_mentions__screen_name","|__entities__user_mentions__name","|__entities__hashtags__indices001","|__entities__hashtags__indices002","|__entities__hashtags__text","|__entities__media__expanded_url","|__entities__media__display_url","|__entities__media__url","|__entities__media__media_url_https","|__entities__media__id_str","|__entities__media__sizes__small__h","|__entities__media__sizes__small__resize","|__entities__media__sizes__small__w","|__entities__media__sizes__large__h","|__entities__media__sizes__large__resize","|__entities__media__sizes__large__w","|__entities__media__sizes__medium__h","|__entities__media__sizes__medium__resize","|__entities__media__sizes__medium__w","|__entities__media__sizes__thumb__h","|__entities__media__sizes__thumb__resize","|__entities__media__sizes__thumb__w","|__entities__media__indices001","|__entities__media__indices002","|__entities__media__type","|__entities__media__id","|__entities__media__media_url","|__in_reply_to_screen_name","|__in_reply_to_user_id","|__retweet_count","|__id_str","|__favorited","|__user__follow_request_sent","|__user__profile_use_background_image","|__user__profile_text_color","|__user__default_profile_image","|__user__id","|__user__profile_background_image_url_https","|__user__verified","|__user__profile_location","|__user__profile_image_url_https","|__user__profile_sidebar_fill_color","|__user__entities__url__urls__url","|__user__entities__url__urls__indices001","|__user__entities__url__urls__indices002","|__user__entities__url__urls__expanded_url","|__user__entities__url__urls__display_url","|__user__followers_count","|__user__profile_sidebar_border_color","|__user__id_str","|__user__profile_background_color","|__user__listed_count","|__user__is_translation_enabled","|__user__utc_offset","|__user__statuses_count","|__user__description","|__user__friends_count","|__user__location","|__user__profile_link_color","|__user__profile_image_url","|__user__following","|__user__geo_enabled","|__user__profile_banner_url","|__user__profile_background_image_url","|__user__name","|__user__lang","|__user__profile_background_tile","|__user__favourites_count","|__user__screen_name","|__user__notifications","|__user__url","|__user__created_at","|__user__contributors_enabled","|__user__time_zone","|__user__protected","|__user__default_profile","|__user__is_translator","|__geo","|__in_reply_to_user_id_str","|__possibly_sensitive","|__lang","|__created_at","|__in_reply_to_status_id_str","|__place","|__metadata__iso_language_code","|__metadata__result_type"
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/j3Kv1uEgI2","null","568156498033045504","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/j3Kv1uEgI2","107","129","http://en.wikipedia.org/w/index.php?diff=647765326&oldid=647764064","en.wikipedia.org/w/index.php?di…","null","null","0","568156498033045504","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 21:13:59 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/abs4pb5v5U","null","568154173910470656","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/abs4pb5v5U","107","129","http://en.wikipedia.org/w/index.php?diff=647764064&oldid=647762525","en.wikipedia.org/w/index.php?di…","null","null","0","568154173910470656","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 21:04:45 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Eh3UdoBkA3","null","568151492470956033","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/Eh3UdoBkA3","107","129","http://en.wikipedia.org/w/index.php?diff=647762525&oldid=647760914","en.wikipedia.org/w/index.php?di…","null","null","1","568151492470956033","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:54:06 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/aLIDzxjLfs","null","568148503513444352","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/aLIDzxjLfs","107","129","http://en.wikipedia.org/w/index.php?diff=647760914&oldid=647760672","en.wikipedia.org/w/index.php?di…","null","null","0","568148503513444352","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:42:13 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LJMEHdreDR","null","568148049433903104","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/LJMEHdreDR","107","129","http://en.wikipedia.org/w/index.php?diff=647760672&oldid=647760494","en.wikipedia.org/w/index.php?di…","null","null","0","568148049433903104","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:40:25 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/venmoHt6Io","null","568147727600754688","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/venmoHt6Io","107","129","http://en.wikipedia.org/w/index.php?diff=647760494&oldid=647760389","en.wikipedia.org/w/index.php?di…","null","null","0","568147727600754688","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:39:08 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/RB7A1iOjwS","null","568147558981349376","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/RB7A1iOjwS","107","129","http://en.wikipedia.org/w/index.php?diff=647760389&oldid=647759811","en.wikipedia.org/w/index.php?di…","null","null","1","568147558981349376","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:38:28 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/n1mbO4CXg9","null","568146509520359428","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/n1mbO4CXg9","107","129","http://en.wikipedia.org/w/index.php?diff=647759811&oldid=647754429","en.wikipedia.org/w/index.php?di…","null","null","0","568146509520359428","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:34:18 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Wayne Borean Daily is out! http://t.co/7r49Fr8wW8 Stories via @gccaedits","null","568142611208384512","0","<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","False","null","http://t.co/7r49Fr8wW8","27","49","http://paper.li/wayneborean/1323119784","paper.li/wayneborean/13…","null","null","0","568142611208384512","False","False","True","3E4415","False","44769627","https://pbs.twimg.com/profile_background_images/406755727/Kleo03-500-500.jpg","False","null","https://pbs.twimg.com/profile_images/1773497600/Kleo03-500-500_normal.jpg","99CC33","http://t.co/g7URpHP7pN","0","22","http://madhatter.ca","madhatter.ca","https://t.co/eCKirBjmpT","119","142","https://www.facebook.com/wayneboreanwriter","facebook.com/wayneboreanwri…","11384","829D5E","44769627","352726","299","False","-18000","28945","Publisher, Editor, Writer. HWA Member. Do Politics, IP, Tech, Creative Arts. Follows: Be interesting & human. #ASMSG   https://t.co/eCKirBjmpT","11599","","D02B55","http://pbs.twimg.com/profile_images/1773497600/Kleo03-500-500_normal.jpg","False","False","https://pbs.twimg.com/profile_banners/44769627/1410836183","http://pbs.twimg.com/profile_background_images/406755727/Kleo03-500-500.jpg","Wayne Borean","en","True","77","wayneborean","False","http://t.co/g7URpHP7pN","Fri Jun 05 00:09:07 +0000 2009","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 20:18:48 +0000 2015","null","null","en","recent","2613454796","62","72","2613454796","gccaedits","Gov. of Canada edits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Rolltop desk Wikipedia article edited anonymously from Industry Canada http://t.co/xh2ECX0zBt","null","568137716283666432","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/xh2ECX0zBt","71","93","http://en.wikipedia.org/w/index.php?diff=647754919&oldid=620108628","en.wikipedia.org/w/index.php?di…","null","null","3","568137716283666432","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 19:59:21 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/VJpDCB8O5r","null","568136883903062016","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/VJpDCB8O5r","107","129","http://en.wikipedia.org/w/index.php?diff=647754429&oldid=647753906","en.wikipedia.org/w/index.php?di…","null","null","0","568136883903062016","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 19:56:03 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/g0Vtv7LRSn","null","568135924976095232","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/g0Vtv7LRSn","107","129","http://en.wikipedia.org/w/index.php?diff=647753906&oldid=647753875","en.wikipedia.org/w/index.php?di…","null","null","1","568135924976095232","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 19:52:14 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/k4tofIvwaA","null","568135836635693056","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/k4tofIvwaA","107","129","http://en.wikipedia.org/w/index.php?diff=647753875&oldid=647753767","en.wikipedia.org/w/index.php?di…","null","null","1","568135836635693056","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Wed Feb 18 19:51:53 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
